author_name,university_name,homepage,source_file
Ruth Misener,Imperial College London,https://wp.doc.ic.ac.uk/rmisener,csrankings-r.csv
Ruth S. Aylett,Heriot-Watt University,http://www.macs.hw.ac.uk/~ruth,csrankings-r.csv
Ruth Urner,York University,https://www.eecs.yorku.ca/~ruth,csrankings-r.csv
Rutu Parekh,DAIICT,http://faculty.daiict.ac.in/rutu-parikh,csrankings-r.csv
Ruurd Kuiper 0001,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19860157/ep-tab/3,csrankings-r.csv
Ruwan B. Tennakoon,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/t/tennakoon-dr-ruwan,csrankings-r.csv
Ruwan Bandara Tennakoon,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/t/tennakoon-dr-ruwan,csrankings-r.csv
Ruxin Wang,University of Texas at San Antonio,https://ruxinwang1994.github.io,csrankings-r.csv
Ruy J. G. B. de Queiroz,UFPE,https://www.cin.ufpe.br/~ruy,csrankings-r.csv
Ruy José Guerra Barretto de Queiroz,UFPE,https://www.cin.ufpe.br/~ruy,csrankings-r.csv
Ruzanna Chitchyan,University of Bristol,https://research-information.bris.ac.uk/en/persons/ruzanna-chitchyan,csrankings-r.csv
Ruzena Bajcsy,University of Pennsylvania,https://www.grasp.upenn.edu/people/ruzena-bajcsy,csrankings-r.csv
Ruzena Bajcsyová,University of Pennsylvania,https://www.grasp.upenn.edu/people/ruzena-bajcsy,csrankings-r.csv
Ruzica Piskac,Yale University,http://www.cs.yale.edu/~piskac,csrankings-r.csv
Ryan B. Hayward,University of Alberta,https://webdocs.cs.ualberta.ca/~hayward,csrankings-r.csv
Ryan Baker 0001,University of Pennsylvania,http://www.upenn.edu/learninganalytics/ryanbaker/index.html,csrankings-r.csv
Ryan C. N. D'Arcy,Simon Fraser University,http://www.sfu.ca/engineering/people/faculty/ryan_darcy.html,csrankings-r.csv
Ryan Cotterell,ETH Zurich,https://ryancotterell.github.io,csrankings-r.csv
Ryan Farrell,Brigham Young University,https://faculty.cs.byu.edu/~farrell,csrankings-r.csv
Ryan Hayward,University of Alberta,https://webdocs.cs.ualberta.ca/~hayward,csrankings-r.csv
Ryan Henry,University of Calgary,http://homes.soic.indiana.edu/henry,csrankings-r.csv
Ryan J. Leduc,McMaster University,http://www.cas.mcmaster.ca/~leduc,csrankings-r.csv
Ryan K. L. Ko,University of Queensland,https://researchers.uq.edu.au/researcher/23784,csrankings-r.csv
Ryan Kastner,Univ. of California - San Diego,http://kastner.ucsd.edu,csrankings-r.csv
Ryan Kok Leong Ko,University of Queensland,https://researchers.uq.edu.au/researcher/23784,csrankings-r.csv
Ryan Layer,University of Colorado Boulder,http://layerlab.org,csrankings-r.csv
Ryan M. Layer,University of Colorado Boulder,http://layerlab.org,csrankings-r.csv
Ryan Marcus,University of Pennsylvania,https://rmarcus.info,csrankings-r.csv
Ryan O'Donnell,Carnegie Mellon University,http://www.cs.cmu.edu/~odonnell,csrankings-r.csv
Ryan P. Adams,Princeton University,https://www.cs.princeton.edu/~rpa,csrankings-r.csv
Ryan P. McMahan,Virginia Tech,https://website.cs.vt.edu/people/faculty/ryan-p-mcmahan.html,csrankings-r.csv
Ryan Prescott Adams,Princeton University,https://www.cs.princeton.edu/~rpa,csrankings-r.csv
Ryan Riley,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/ryan.php,csrankings-r.csv
Ryan Robucci,Univ. of Maryland - Baltimore County,https://eclipse.umbc.edu/robucci.html,csrankings-r.csv
Ryan S. Baker,University of Pennsylvania,http://www.upenn.edu/learninganalytics/ryanbaker/index.html,csrankings-r.csv
Ryan Shaun Baker,University of Pennsylvania,http://www.upenn.edu/learninganalytics/ryanbaker/index.html,csrankings-r.csv
Ryan Shaun Joazeiro de Baker,University of Pennsylvania,http://www.upenn.edu/learninganalytics/ryanbaker/index.html,csrankings-r.csv
Ryan Shea,Simon Fraser University,http://www.sfu.ca/~rws1,csrankings-r.csv
Ryan St. Pierre,University at Buffalo,https://cse.buffalo.edu/~ryans,csrankings-r.csv
Ryan Stansifer,Florida Institute of Technology,https://cs.fit.edu/~ryan,csrankings-r.csv
Ryan Stutsman,University of Utah,https://faculty.utah.edu/u0982239-Ryan_Stutsman/teaching/index.hml,csrankings-r.csv
Ryan Tibshirani,Carnegie Mellon University,http://www.stat.cmu.edu/~ryantibs,csrankings-r.csv
Ryan Williams 0001,Massachusetts Institute of Technology,https://people.csail.mit.edu/rrw,csrankings-r.csv
Rym Mili,University of Texas at Dallas,http://www.utdallas.edu/~rmili,csrankings-r.csv
Rym Wenkstern,University of Texas at Dallas,http://www.utdallas.edu/~rmili,csrankings-r.csv
Rym Z. Wenkstern,University of Texas at Dallas,http://www.utdallas.edu/~rmili,csrankings-r.csv
Rym Zalila Mili,University of Texas at Dallas,http://www.utdallas.edu/~rmili,csrankings-r.csv
Rym Zalila-Wenkstern,University of Texas at Dallas,http://www.utdallas.edu/~rmili,csrankings-r.csv
Rynson W. H. Lau,City University of Hong Kong,https://www.cs.cityu.edu.hk/~rynson,csrankings-r.csv
Ryo Kashima,Tokyo Institute of Technology,http://www.is.c.titech.ac.jp/~is0000_kashima/lab/index-e.html,csrankings-r.csv
Ryo Suzuki 0001,University of Colorado Boulder,https://ryosuzuki.org,csrankings-r.csv
Ryohei Kanzaki,University of Tokyo,http://www.rcast.u-tokyo.ac.jp/research/people/staff-kanzaki_ryohei_en.html,csrankings-r.csv
Ryszard Janicki,McMaster University,http://www.cas.mcmaster.ca/~janicki,csrankings-r.csv
Ryuhei Mori,Tokyo Institute of Technology,http://q.c.titech.ac.jp/profile.html,csrankings-r.csv
Ryuichi Shigemoto,IST Austria,https://ist.ac.at/research/research-groups/shigemoto-group,csrankings-r.csv
Ryuma Niiyama,University of Tokyo,http://www.isi.imi.i.u-tokyo.ac.jp/en/member.html,csrankings-r.csv
Ryusuke Sagawa,University of Tsukuba,https://staff.aist.go.jp/ryusuke.sagawa,csrankings-r.csv
Rémi A. Chou,University of Texas at Arlington,https://remichou.github.io,csrankings-r.csv
Rémi Emonet,Université Jean Monnet,http://home.heeere.com,csrankings-r.csv
Rémi Gilleron,CRIStAL,https://sites.google.com/view/remi-gilleron,csrankings-r.csv
Rúben Gouveia 0001,Universidade de Lisboa,https://www.rubengouveia.com,csrankings-r.csv
Rüdiger Dillmann,Karlsruhe Institute of Technology,http://his.anthropomatik.kit.edu/21_321.php,csrankings-r.csv
Rüdiger Ehlers,TU Clausthal,https://www.isse.tu-clausthal.de/ueber-uns/team-neu/institutsverwaltung/prof-dr-ruediger-ehlers,csrankings-r.csv
Rüdiger Kapitza,TU Braunschweig,https://www.ibr.cs.tu-bs.de/users/kapitza,csrankings-r.csv
Rüdiger L. Urbanke,EPFL,https://people.epfl.ch/rudiger.urbanke,csrankings-r.csv
Rüdiger Reischuk,University of Lübeck,http://www.tcs.uni-luebeck.de/mitarbeiter/reischuk,csrankings-r.csv
Rüdiger Schack,Royal Holloway University of London,https://pure.royalholloway.ac.uk/portal/en/persons/ruediger-schack,csrankings-r.csv
Rüdiger Westermann,TU Munich,https://wwwcg.in.tum.de/group/persons/westermann.html,csrankings-r.csv
S. A. Puzynina,Ecole Normale Superieure de Lyon,http://math.nsc.ru/~puzynina,csrankings-s.csv
S. Akshay 0001,IIT Bombay,https://www.cse.iitb.ac.in/~akshayss,csrankings-s.csv
S. Arun-Kumar 0004,IIT Delhi,http://www.cse.iitd.ernet.in/~sak,csrankings-s.csv
S. Arunkumar 0004,IIT Delhi,http://www.cse.iitd.ernet.in/~sak,csrankings-s.csv
S. Bapi Raju,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rajubapi,csrankings-s.csv
S. Ben Slimane,KTH Royal Institute of Technology,https://www.kth.se/profile/slimane,csrankings-s.csv
S. C. Mukhopadhyay,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=265530,csrankings-s.csv
S. Dov Gordon,George Mason University,http://cs.gmu.edu/~gordon,csrankings-s.csv
S. E. M. O'Keefe,University of York,https://www-users.cs.york.ac.uk/~sok,csrankings-s.csv
S. Hamed Hassani,University of Pennsylvania,https://www.seas.upenn.edu/~hassani,csrankings-s.csv
S. J. Creese,University of Oxford,http://www.cs.ox.ac.uk/sadie.creese,csrankings-s.csv
S. J. Overbeek,Utrecht University,http://www.sietseoverbeek.nl,csrankings-s.csv
S. J. Wright,Monash University,http://monash.edu/research/explore/en/persons/steven-wright(40be3258-c026-4e34-a74d-08837c38344b).html,csrankings-s.csv
S. Krishna 0004,IIT Bombay,https://www.cse.iitb.ac.in/~krishnas,csrankings-s.csv
S. Lakshmivarahan,University of Oklahoma,http://www.ou.edu/coe/cs/people/varahan,csrankings-s.csv
S. M. Rezaul Hasan,Massey University,http://www.massey.ac.nz/~smhasan,csrankings-s.csv
S. M. Shahriar Nirjon,University of North Carolina,http://cs.unc.edu/~nirjon,csrankings-s.csv
S. Manoharan,University of Auckland,https://unidirectory.auckland.ac.nz/profile/s-manoharan,csrankings-s.csv
S. Masoud Sadjadi,Florida International University,http://www.cis.fiu.edu/~sadjadi,csrankings-s.csv
S. Matthew Weinberg,Princeton University,https://www.cs.princeton.edu/~smattw,csrankings-s.csv
S. P. Luttik,TU Eindhoven,http://www.win.tue.nl/~luttik,csrankings-s.csv
S. P. Suresh,CMI,http://www.cmi.ac.in/~spsuresh,csrankings-s.csv
S. Prahallad Kishore,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/kishore,csrankings-s.csv
S. Q. Zheng,University of Texas at Dallas,http://www.utdallas.edu/~sizheng,csrankings-s.csv
S. R. N. Reddy,IGDTUW,https://www.igdtuw.ac.in/computerScience.php?name=SRNReddy,csrankings-s.csv
S. R. S. Iyengar,IIT Ropar,http://sudarshaniyengar.com,csrankings-s.csv
S. R. Sathe,VNIT Nagpur,https://vnit.ac.in/engineering/cse/dr-s-r-sathe,csrankings-s.csv
S. Raja 0001,IIT Tirupati,https://iittp.ac.in/dr-s-raja,csrankings-s.csv
S. Rao Kosaraju,Johns Hopkins University,http://www.cs.jhu.edu/~kosaraju,csrankings-s.csv
S. S. Iyengar 0001,Florida International University,http://users.cis.fiu.edu/~iyengar,csrankings-s.csv
S. Shaheen Fatima,Loughborough University,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/shaheen-fatima,csrankings-s.csv
S. Shankar Sastry,Univ. of California - Berkeley,http://robotics.eecs.berkeley.edu/~sastry,csrankings-s.csv
S. Sitharama Iyengar,Florida International University,http://users.cis.fiu.edu/~iyengar,csrankings-s.csv
S. Srinivasa Rao 0001,Seoul National University,http://tcs.snu.ac.kr/members/ssrao,csrankings-s.csv
S. Sudarshan 0001,IIT Bombay,https://www.cse.iitb.ac.in/~sudarsha,csrankings-s.csv
S. V. N. Vishwanathan,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/vishy,csrankings-s.csv
S. V. Rao,IIT Guwahati,https://www.iitg.ernet.in/svrao,csrankings-s.csv
S.-H. Gary Chan,HKUST,https://home.cse.ust.hk/~gchan,csrankings-s.csv
Saad Biaz,Auburn University,http://www.eng.auburn.edu/users/sbiaz,csrankings-s.csv
Saad Hassan,Tulane University,https://sse.tulane.edu/cs/faculty/hassan,csrankings-s.csv
Saad Mneimneh,CUNY,http://www.cs.hunter.cuny.edu/~saad,csrankings-s.csv
Saadia Gabriel,Univ. of California - Los Angeles,https://saadiagabriel.com,csrankings-s.csv
Saba Alimadadi,Simon Fraser University,http://www.ece.ubc.ca/~saba,csrankings-s.csv
Saba Eskandarian,University of North Carolina,https://www.cs.unc.edu/~saba,csrankings-s.csv
Sabarish V. Babu,Clemson University,http://sbabu.people.clemson.edu,csrankings-s.csv
Saber Salehkaleybar,Leiden University,https://sabersalehk.github.io,csrankings-s.csv
Sabine Bergler,Concordia University,http://www.cs.concordia.ca/~bergler,csrankings-s.csv
Sabine Glesner,TU Berlin,https://www.sese.tu-berlin.de/menue/ueber_uns/team/sabine_glesner,csrankings-s.csv
Sabine Oechsner,VU Amsterdam,https://soechsner.de,csrankings-s.csv
Sabine Roller,TU Dresden,https://www.dlr.de/en/sp,csrankings-s.csv
Sabine Schulte im Walde,University of Stuttgart,https://www.ims.uni-stuttgart.de/institut/mitarbeiter/schulte,csrankings-s.csv
Sabine Süsstrunk,EPFL,http://ivrl.epfl.ch/people/susstrunk,csrankings-s.csv
Sabine Timpf,University of Augsburg,https://www.uni-augsburg.de/en/fakultaet/fai/geo/prof/geoinf/geoinf-team/s-timpf,csrankings-s.csv
Sabrina M. Neuman,Boston University,https://sites.bu.edu/sneuman,csrankings-s.csv
Sabrina Marczak,PUC-RS,http://www.inf.pucrs.br/sabrina.marczak/SabrinaMarczak/Welcome.html,csrankings-s.csv
Sabrina Senatore,University of Salerno,http://docenti.unisa.it/005133/home,csrankings-s.csv
Sabrina de Azevedo Silveira,Universidade Federal de Viçosa,http://homepages.dcc.ufmg.br%2C~sabrinas,csrankings-s.csv
Sabyasachi Karati,ISI Kolkata,https://www.isical.ac.in/~skarati,csrankings-s.csv
Sachin Chaudhari,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/sachin.chaudhari,csrankings-s.csv
Sachin Kumar,Ohio State University,https://shocheen.com,csrankings-s.csv
Sachit Rao,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=SachitRao,csrankings-s.csv
Sadao Kurohashi,Kyoto University,http://nlp.ist.i.kyoto-u.ac.jp/member/kuro/index.html,csrankings-s.csv
Sadegh Talebi,University of Copenhagen,https://di.ku.dk/english/staff/vip/researchers_ml/?pure=en/persons/673024,csrankings-s.csv
Sadek Belamfedel Alaoui,Mohammed VI Polytechnic University,https://cc.um6p.ma/people/Sadek.ALAOUI,csrankings-s.csv
Sadia Sharmin,BUET,https://cse.buet.ac.bd/faculty_list/detail/sadia,csrankings-s.csv
Sadie Creese,University of Oxford,http://www.cs.ox.ac.uk/sadie.creese,csrankings-s.csv
Sadik Fikret Gürgen,Boğaziçi University,https://www.cmpe.boun.edu.tr/~gurgen,csrankings-s.csv
Saeed Boorboor,University of Illinois at Chicago,https://saeedboorboor.github.io,csrankings-s.csv
Saeed Hassanpour,Dartmouth College,https://www.hassanpourlab.com,csrankings-s.csv
Saeed Lotfifard,Washington State University,http://eecs.wsu.edu/~lotfi,csrankings-s.csv
Saeed Mehraban,Tufts University,https://sites.google.com/view/saeedmehraban/about,csrankings-s.csv
Saeed Parsa,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=717&sid=14&slc_lang=en,csrankings-s.csv
Saeed Rajput,Nova Southeastern University,http://www.nova.edu/~rajput,csrankings-s.csv
Saeed Salem,North Dakota State University,http://www.cs.ndsu.nodak.edu/~ssalem,csrankings-s.csv
Saeed Samet,University of Windsor,http://www.uwindsor.ca/science/computerscience/1052/dr-saeed-samet,csrankings-s.csv
Saeid Belkasim,Georgia State University,https://grid.cs.gsu.edu/belkasim,csrankings-s.csv
Saeid Hassanpour,Dartmouth College,https://www.hassanpourlab.com,csrankings-s.csv
Saeid Mehrkanoon,University of Queensland,http://researchers.uq.edu.au/researcher/14135,csrankings-s.csv
Saeid Nooshabadi,Michigan Technological University,https://www.mtu.edu/data-science/people-groups/faculty/nooshabadi,csrankings-s.csv
Saeid Sanei,VinUniversity,https://www.saeidsanei.com,csrankings-s.csv
Saeid Tizpaz-Niari,University of Illinois at Chicago,https://tizpaz.github.io,csrankings-s.csv
Saewoong Bahk,Seoul National University,http://netlab.snu.ac.kr/~sbahk,csrankings-s.csv
Safwan Wshah,University of Vermont,https://www.uvm.edu/cems/cs/profiles/safwan-wshah,csrankings-s.csv
Sageev Oore,Dalhousie University,https://www.dal.ca/faculty/computerscience/faculty-staff/sageev-oore.html,csrankings-s.csv
Sagie Benaim,Hebrew University of Jerusalem,https://www.cs.huji.ac.il/~sagieb,csrankings-s.csv
Sagnik Mukhopadhyay,University of Sheffield,https://sagnikm.github.io,csrankings-s.csv
Sagnik Ray Choudhury,University of North Texas,https://facultyinfo.unt.edu/faculty-profile?profile=sr2004,csrankings-s.csv
Sahand N. Negahban,Yale University,http://www.stat.yale.edu/~snn7,csrankings-s.csv
Sahand Negahban,Yale University,http://www.stat.yale.edu/~snn7,csrankings-s.csv
Sahar Al Seesi,University of Connecticut,http://dna.engr.uconn.edu/?page_id=199,csrankings-s.csv
Sahar Al-Sudani,King's College London,https://www.kcl.ac.uk/people/sahar-al-sudani,csrankings-s.csv
Sahar S. Shabanah,King Abdulaziz University,http://sshabana.kau.edu.sa/Default.aspx?Site_ID=0003166&lng=EN,csrankings-s.csv
Saher S. Manaseer,University of Jordan,http://www.just.edu.jo/~masadeh/pages/pup.htm,csrankings-s.csv
Sahil Singla 0001,Georgia Institute of Technology,https://www.cc.gatech.edu/~ssingla7,csrankings-s.csv
Sahin Albayrak,TU Berlin,https://www.eecs.tu-berlin.de/menue/einrichtungen/professuren/professorinnen/albayrak,csrankings-s.csv
Sahra Sedigh,Missouri University of Technology,http://web.mst.edu/~sedighs,csrankings-s.csv
Sahra Sedigh Sarvestani,Missouri University of Technology,http://web.mst.edu/~sedighs,csrankings-s.csv
Sahra Sedigh-Ali,Missouri University of Technology,http://web.mst.edu/~sedighs,csrankings-s.csv
Sai Kit Yeung,HKUST,http://www.saikit.org,csrankings-s.csv
Sai Praneeth Karimireddy,University of Southern California,https://spkreddy.org,csrankings-s.csv
Sai Qian Zhang,New York University,https://www.saiqianzhang.com,csrankings-s.csv
Sai Swaminathan,University of Tennessee,https://eecs.utk.edu/people/sai-swaminathan,csrankings-s.csv
Sai Wu,Zhejiang University,http://mypage.zju.edu.cn/en/wusai,csrankings-s.csv
Sai-Keung Wong,National Chiao Tung University,http://www.cs.nctu.edu.tw/~cswingo,csrankings-s.csv
Sai-Kit Yeung,HKUST,http://www.saikit.org,csrankings-s.csv
Saibal Mukhopadhyay,Georgia Institute of Technology,https://greenlab.ece.gatech.edu/members/professor,csrankings-s.csv
Saifuddin Md. Tareeq,University of Dhaka,https://du.ac.bd/body/faculty_details/CSE/1767,csrankings-s.csv
Saikat Dutta 0001,Cornell University,https://www.cs.cornell.edu/~saikatd,csrankings-s.csv
Saining Xie,New York University,https://www.sainingxie.com,csrankings-s.csv
Sainyam Galhotra,Cornell University,http://sainyamgalhotra.com,csrankings-s.csv
Saiph Savage,Northeastern University,http://www.saiph.org,csrankings-s.csv
Sajal K. Das 0001,Missouri University of Technology,https://sites.google.com/a/mst.edu/sdas,csrankings-s.csv
Sajal Kumar Das 0001,Missouri University of Technology,https://sites.google.com/a/mst.edu/sdas,csrankings-s.csv
Sajedul Rahim Talukder,SIU Carbondale,https://www2.cs.siu.edu/~stalukder,csrankings-s.csv
Sajedul Talukder,SIU Carbondale,https://www2.cs.siu.edu/~stalukder,csrankings-s.csv
Sajin Koroth,University of Victoria,https://web.uvic.ca/~skoroth,csrankings-s.csv
Sajith Gopalan,IIT Guwahati,http://www.iitg.ernet.in/sajith,csrankings-s.csv
Sajjad Haider,University of Technology Sydney,https://www.uts.edu.au/staff/stephen.wozniak,csrankings-s.csv
Sajjan G. Shiva,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/sajjan-shiva.php,csrankings-s.csv
Saket Anand,IIIT Delhi,https://www.iiitd.ac.in/anands,csrankings-s.csv
Saket Saurabh 0001,IMSc,http://www.imsc.res.in/~saket,csrankings-s.csv
Sakir Sezer,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=s.sezer,csrankings-s.csv
Sakire Arslan Ay,Washington State University,https://school.eecs.wsu.edu/people/faculty/sakire-arslan-ay,csrankings-s.csv
Saku Sugawara,National Institute of Informatics,https://www.nii.ac.jp/en/faculty/digital_content/sugawara_saku,csrankings-s.csv
Saladi Rahul,IISc Bangalore,https://drona.csa.iisc.ac.in/~saladi,csrankings-s.csv
Salamah Salamah,University of Texas - El Paso,http://www.cs.utep.edu/isalamah,csrankings-s.csv
Saleem Bhatti,University of St Andrews,https://saleem.host.cs.st-andrews.ac.uk,csrankings-s.csv
Saleem N. Bhatti,University of St Andrews,https://saleem.host.cs.st-andrews.ac.uk,csrankings-s.csv
Saleh Al-Sharaeh,University of Jordan,http://eacademic.ju.edu.jo/ssharaeh,csrankings-s.csv
Salem Lahlou,MBZUAI,https://mbzuai.ac.ae/study/faculty/salem-lahlou,csrankings-s.csv
Salih Murat Egi,Galatasaray University,https://avesis.gsu.edu.tr/megi,csrankings-s.csv
Salil Kanhere,UNSW,http://www.cse.unsw.edu.au/~salilk,csrankings-s.csv
Salil P. Vadhan,Harvard University,http://www.eecs.harvard.edu/~salil,csrankings-s.csv
Salil S. Kanhere,UNSW,http://www.cse.unsw.edu.au/~salilk,csrankings-s.csv
Salles V. G. Magalhães,Universidade Federal de Viçosa,http://www2.dpi.ufv.br/?page_id=548,csrankings-s.csv
Salles Viana Gomes Magalhães,Universidade Federal de Viçosa,http://www2.dpi.ufv.br/?page_id=548,csrankings-s.csv
Salles Viana Gomes de Magalhães,Universidade Federal de Viçosa,http://www2.dpi.ufv.br/?page_id=548,csrankings-s.csv
Sally A. Fincher,University of Kent,https://www.cs.kent.ac.uk/people/staff/saf,csrankings-s.csv
Sally Fincher,University of Kent,https://www.cs.kent.ac.uk/people/staff/saf,csrankings-s.csv
Sally Jo Cunningham,University of Waikato,http://www.cms.waikato.ac.nz/people/sallyjo,csrankings-s.csv
Salman Avestimehr,University of Southern California,https://www.avestimehr.com,csrankings-s.csv
Salman H. Khan 0001,MBZUAI,https://salman-h-khan.github.io,csrankings-s.csv
Salman Hameed Khan,MBZUAI,https://salman-h-khan.github.io,csrankings-s.csv
Salsabeel F. M. AlFalah,University of Jordan,http://ieeexplore.ieee.org/document/6918271,csrankings-s.csv
Saluka R. Kodituwakku,University of Peradeniya,https://sci.pdn.ac.lk/scs/staff/Saluka-Kodituwakku,csrankings-s.csv
Salvatore J. Stolfo,Columbia University,http://www.cs.columbia.edu/~sal,csrankings-s.csv
Salvatore La Torre,University of Salerno,http://www.di.unisa.it/professori/latorre,csrankings-s.csv
Salvatore Pontarelli,Sapienza University of Rome,https://www.di.uniroma1.it/it/docenti/pontarelli-salvatore,csrankings-s.csv
Salvatore Rampone,University of Sannio,https://www.unisannio.it/it/users/salvatore-rampone,csrankings-s.csv
Salvatore Riccobene,University of Catania,https://dmi.unict.it/docenti/salvatore.antonio.riccobene,csrankings-s.csv
Salvatore Romeo,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=242&amp;par=acc&amp;name=SalvatoreRomeo,csrankings-s.csv
Salvatore Ruggieri,University of Pisa,http://www.di.unipi.it/~ruggieri,csrankings-s.csv
Sam Buss,Univ. of California - San Diego,http://www.math.ucsd.edu/~sbuss,csrankings-s.csv
Sam Guinea,Politecnico di Milano,http://home.deib.polimi.it/guinea,csrankings-s.csv
Sam H. Noh,Virginia Tech,https://next.cs.vt.edu,csrankings-s.csv
Sam Kamin,Univ. of Illinois at Urbana-Champaign,https://kamin.cs.illinois.edu,csrankings-s.csv
Sam Kriegman,Northwestern University,https://skriegman.github.io,csrankings-s.csv
Sam Kumar,Univ. of California - Los Angeles,https://www.samkumar.org,csrankings-s.csv
Sam Kwong,City University of Hong Kong,https://scholars.cityu.edu.hk/en/persons/tak-wu-sam-kwong(ecda1ded-9af7-4abf-8985-e0d1d65be69f).html,csrankings-s.csv
Sam Lau,Univ. of California - San Diego,https://www.samlau.me,csrankings-s.csv
Sam Lindley,University of Edinburgh,https://homepages.inf.ed.ac.uk/slindley,csrankings-s.csv
Sam Madden 0001,Massachusetts Institute of Technology,http://db.csail.mit.edu/madden,csrankings-s.csv
Sam Malek,Univ. of California - Irvine,http://www.ics.uci.edu/~malek,csrankings-s.csv
Sam Staton,University of Oxford,http://www.cs.ox.ac.uk/people/samuel.staton/main.html,csrankings-s.csv
Sam Tobin-Hochstadt,Indiana University,http://www.ccs.neu.edu/home/samth,csrankings-s.csv
Sam Toueg,University of Toronto,http://www.cs.toronto.edu/theory/People.html,csrankings-s.csv
Sam Westrick,New York University,https://cs.nyu.edu/~shw8119,csrankings-s.csv
Saman A. Zonouz,Georgia Institute of Technology,https://sites.google.com/site/samanzonouz4n6,csrankings-s.csv
Saman P. Amarasinghe,Massachusetts Institute of Technology,http://people.csail.mit.edu/saman,csrankings-s.csv
Saman Zonouzsaman,Georgia Institute of Technology,https://sites.google.com/site/samanzonouz4n6/saman-zonouz,csrankings-s.csv
Samantha Kleinberg,Stevens Institute of Technology,http://www.skleinberg.org,csrankings-s.csv
Samantha M. W. Wood,Indiana University,https://luddy.indiana.edu/contact/profile/index.html?Samantha_Wood,csrankings-s.csv
Samantha Reig,University of Massachusetts Lowell,https://samreig.com,csrankings-s.csv
Samar Agnihotri,IIT Mandi,http://faculty.iitmandi.ac.in/~samar,csrankings-s.csv
Samaresh Bera,IIT Jammu,https://www.iitjammu.ac.in/computer_science_engineering/faculty-list/~samareshbera,csrankings-s.csv
Samarjit Chakraborty,University of North Carolina,https://www.cs.unc.edu/~samarjit,csrankings-s.csv
Sambuddho Chakravarty,IIIT Delhi,https://www.iiitd.ac.in/sambuddho,csrankings-s.csv
Sameem Abdul Kareem,University of Malaya,https://umexpert.um.edu.my/sameem,csrankings-s.csv
Sameem Binti Abdul Kareem,University of Malaya,https://umexpert.um.edu.my/sameem,csrankings-s.csv
Sameer G. Kulkarni,IIT Gandhinagar,https://iitgn.ac.in/faculty/cse/sameer,csrankings-s.csv
Sameer Patil,University of Utah,https://www.sameerpatil.com,csrankings-s.csv
Samer Al-Kiswany,University of Waterloo,https://cs.uwaterloo.ca/~alkiswan,csrankings-s.csv
Samer Lahoud,Dalhousie University,https://www.dal.ca/faculty/computerscience/faculty-staff/Samer-Lahoud.html,csrankings-s.csv
Samer S. Habre,Lebanese American University,http://sas.lau.edu.lb/csm/people/shabre.php,csrankings-s.csv
Samet Oymak,University of Michigan,http://www.sametoymak.com,csrankings-s.csv
Sami Haddadin,MBZUAI,https://mbzuai.ac.ae/study/faculty/sami-haddadin,csrankings-s.csv
Sami S. Brandt,IT University of Copenhagen,http://image.diku.dk/sbrandt,csrankings-s.csv
Sami Sebastian Brandt,IT University of Copenhagen,http://image.diku.dk/sbrandt,csrankings-s.csv
Sami Serhan,University of Jordan,http://www.psut.edu.jo/users/prof-sami-serhan,csrankings-s.csv
Samik Basu 0001,Iowa State University,http://www.cs.iastate.edu/~sbasu,csrankings-s.csv
Samir Chatterjee,Claremont Graduate University,https://www.cgu.edu/people/samir-chatterjee,csrankings-s.csv
Samir Datta,CMI,http://www.cmi.ac.in/~sdatta,csrankings-s.csv
Samir Khuller,Northwestern University,https://www.samirkhuller.com,csrankings-s.csv
Samir Kumar Borgohain,National Institute of Technology Silchar,http://cs.nits.ac.in/samir,csrankings-s.csv
Samir R. Das,Stony Brook University,http://www3.cs.stonybrook.edu/~samir,csrankings-s.csv
Samir Ranjan Das,Stony Brook University,http://www3.cs.stonybrook.edu/~samir,csrankings-s.csv
Samira Ebrahimi Kahou,University of Calgary,https://saebrahimi.github.io,csrankings-s.csv
Samira Manabi Khan,University of Virginia,http://www.cs.virginia.edu/~smk9u,csrankings-s.csv
Samira Mirbagher Ajorpaz,North Carolina State University,https://mirbagher.com,csrankings-s.csv
Samira Sadaoui,University of Regina,http://www.cs.uregina.ca/People/Profiles/SamiraSadaouiMouhoub.html,csrankings-s.csv
Samit Bhattacharya,IIT Guwahati,http://www.iitg.ernet.in/samit,csrankings-s.csv
Samitha Elvitigala,Monash University,https://research.monash.edu/en/persons/don-samitha-samitha-elvitigala,csrankings-s.csv
